41.93787872988775;-88.00291031599045
41.67910169304596;-87.72018933312398
37.46232350886342;-89.23027038574219
42.47049081195997;-88.09437820318635
41.97278942006361;-88.20758251446715
41.848315666570855;-88.33955118792225
41.932251;-87.9400855
37.996454269770176;-88.92826153906753
41.82543206157541;-87.79701320221648
38.90187788430495;-90.06056883934434
41.951613180825404;-88.12001019716263
41.710178163920204;-88.06827150290701
42.139306301042375;-87.95981109725857
38.55325052216471;-90.16614058617051
41.60062357979288;-87.56007655530993
41.66127053083133;-87.66131490468979
40.55787559454591;-90.03479019554106
37.73602473049779;-89.18650774217625
42.217112724949345;-88.25541302879999
38.6114420134671;-90.04803909645571
38.52939462220783;-89.15126486680492
39.484077335078304;-88.17966169020463
37.9278939294654;-89.80501033977819
41.52749513784631;-87.63523307368308
41.71567814277641;-87.78261208259407
40.91388510934232;-89.48952237781774
41.84951846839155;-87.74393592776505
38.69140246493201;-89.98514663062222
38.44643662631198;-90.2194704828137
41.78832825319039;-87.86825188656755
41.55574429936104;-88.12642561821463
41.64277138037502;-87.73733675479889
41.467948815609525;-87.57564755932606
42.23441777097565;-88.33621770143509
41.75237693630584;-87.9733094573021
41.93122582781383;-88.77646085429252
41.28905866267255;-88.24442736807214
41.8620802493489;-89.49804065516219
41.62219612397146;-87.58490332964357
41.75156985037892;-88.01210204239544
37.99619588094881;-89.23604717566226
38.88348812253596;-90.12160553900853
40.66986067406411;-89.57826554775232
38.65191351347791;-90.13140786019575
38.79278268227334;-89.95086228402269
39.13686143103321;-88.56506643583998
41.90434488408628;-88.47159026921122
38.59551236549604;-89.98568616812918
38.680872923013354;-88.49730439343303
39.915911256971334;-88.9559568464756
42.39295289953766;-88.18411019135986
41.5235499;-87.8506399
41.928346754216264;-87.86439970135694
42.274039078683984;-89.63195882275619
41.85959810478771;-88.07354176876206
42.08698485402113;-87.7977128835537
42.341768213834754;-88.03273473681656
42.3204620161733;-87.84043250019494
38.877352444612676;-89.39119787502217
42.38568450837375;-87.9592042468585
37.727895324444226;-88.53629031201147
42.41163549246865;-88.61416080597337
41.97223363460947;-87.80749245161358
37.78693461599515;-89.02815923094755
41.718514961113605;-87.83632099628454
38.748933340530755;-89.67584967613215
42.199009194733705;-87.83280287684647
41.783371;-87.907452
41.6276142;-87.9318009
42.13561700118749;-88.43202888965607
39.72287841158342;-90.2392532213782
39.10354468638638;-90.31481462723605
41.07861640512747;-87.86725719274727
41.22321897881268;-89.92787767948357
42.2529803750236;-87.90186483286156
42.1776572023178;-88.33470949533876
42.18998322676091;-88.10922233152951
41.6569227804983;-88.00165498403126
42.29698063006278;-87.95606553554535
42.40826086317455;-88.03142331546042
41.78638945332056;-88.07082304361757
